"Model","Scenario","Region","X2045","X2046","X2047","X2048","X2049","X2050"
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","MYS",-0.06053524143,-0.06275351646,-0.06447805986,-0.06566534585,-0.06651676095,-0.06710650993
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","MEX",-0.04897420225,-0.05120309773,-0.05376865906,-0.05625791713,-0.05836297064,-0.0599258999
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World",NA,-0.08912804316,-0.09427708634,-0.100167551,-0.1064979265,-0.1126128784,-0.1180810917
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","NLD",-0.02128224501,-0.02221953289,-0.02280557941,-0.02316791903,-0.02327251022,-0.02296626439
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","NZL",-0.01699246051,-0.01733822638,-0.01738372632,-0.01701394734,-0.01630977473,-0.01538397216
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","NOR",-0.02154677981,-0.02235187725,-0.02316032475,-0.02367294246,-0.0239862924,-0.02409416319
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","POL",-0.02145494583,-0.021724005,-0.02173083018,-0.02158673448,-0.02124255915,-0.02068853073
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","PRT",-0.04275507441,-0.04486584764,-0.04646224566,-0.04764699654,-0.04852709669,-0.04914651472
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","ROU",-0.03963493497,-0.04203167765,-0.04452192745,-0.04694923612,-0.04915244502,-0.05109564157
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","RUS",-0.0687946601,-0.0744209757,-0.07990081731,-0.08518426719,-0.09016247447,-0.09481902676
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","SGP",-0.05521638413,-0.05611180046,-0.05663090613,-0.05757904995,-0.05878325882,-0.05987120461
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","SVK",-0.02314738262,-0.02411937922,-0.02526687833,-0.02622050433,-0.02675652142,-0.02681726798
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","SVN",-0.02278445214,-0.02369082036,-0.02458123453,-0.02515985811,-0.02544397429,-0.02552569347
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","ZAF",-0.05302313891,-0.05508505893,-0.05689100624,-0.05842502172,-0.0595816572,-0.06028824342
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","KOR",-0.02716202347,-0.02811273933,-0.02853377082,-0.0285484578,-0.02822749714,-0.02764367087
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","ESP",-0.0447182056,-0.0469322663,-0.04872005045,-0.04989534067,-0.05068100396,-0.05111325924
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","SWE",-0.02250154276,-0.02379563671,-0.02494560777,-0.02586178056,-0.02647602617,-0.02675842048
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","CHE",-0.01418781558,-0.01438933314,-0.01420183562,-0.0135816639,-0.01260972963,-0.01133279339
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","TWN",-0.04153260814,-0.04257719893,-0.04331796087,-0.04363528903,-0.04360715144,-0.04334124756
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","TUR",-0.03999088605,-0.04193942823,-0.04357705571,-0.04476556567,-0.04557139954,-0.04623335204
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","GBR",-0.01999517026,-0.02045479021,-0.02092634238,-0.0214284528,-0.02187169037,-0.02209696395
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","USA",-0.04712966781,-0.04963659905,-0.05207866671,-0.05434839726,-0.05647969831,-0.05842946505
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","VNM",-0.06517707838,-0.06765638369,-0.07026332862,-0.07270382715,-0.07501669249,-0.07718477191
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)",NA,-0.06671026778,-0.07007088227,-0.07350835445,-0.07697017257,-0.08018539308,-0.08302271847
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","ARG",-0.02509749543,-0.02566046513,-0.02623276351,-0.02690205351,-0.0274809303,-0.0279301804
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)",NA,-0.03526939206,-0.03636529587,-0.03760687209,-0.0387260794,-0.03954068811,-0.04019247678
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","AUS",-0.02660987417,-0.02776953993,-0.02877936474,-0.02972196907,-0.03055982333,-0.031294848
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","AUT",-0.02476825063,-0.02503049104,-0.02530938103,-0.02557685081,-0.02572317787,-0.02571585978
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","BEL",-0.01670461355,-0.0173416091,-0.01795104544,-0.01843238346,-0.01870429024,-0.01877049821
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","BRA",-0.03870122353,-0.04034820952,-0.04197970591,-0.04353945882,-0.04483260918,-0.04591079808
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","BGR",-0.01897747018,-0.0191019217,-0.01921118238,-0.01946983771,-0.01963632914,-0.01969843817
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","CAN",-0.02741136482,-0.02850535262,-0.02957417466,-0.03059825243,-0.03151579283,-0.03228995028
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","CHL",-0.00477157959,-0.0044424113,-0.00411893005,-0.00378091894,-0.00327914269,-0.00266692791
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","CHN",-0.02527051805,-0.02618752468,-0.02715657062,-0.02810045652,-0.02892007559,-0.02953378398
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","HRV",-0.02994275643,-0.02917042463,-0.0282956541,-0.02742869849,-0.02646863034,-0.02538547791
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","CZE",-0.01231953451,-0.01252476083,-0.01276075548,-0.0129927829,-0.01310094996,-0.01304357235
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","DNK",-0.01655642707,-0.01700964939,-0.01746781601,-0.01785414197,-0.01809695758,-0.01815168197
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)",NA,-0.01383359482,-0.0140206278,-0.01423375138,-0.01448714714,-0.01463415835,-0.01462780727
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","EGY",-0.03796097376,-0.03925830677,-0.04056449557,-0.04199908892,-0.04328544914,-0.04441388418
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","EST",-0.02096271335,-0.02141424932,-0.02199905085,-0.02280344,-0.0238605146,-0.02522570963
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","FIN",-0.01912747664,-0.01965112434,-0.02013876872,-0.02056079549,-0.02084040654,-0.02092077708
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","FRA",-0.02168709751,-0.02256549708,-0.02341143024,-0.02415371962,-0.0246974693,-0.02506407025
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","DEU",-0.02271279278,-0.02357592847,-0.02445384749,-0.02524559987,-0.02584090006,-0.026235608
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","GRC",-0.0408490485,-0.04183553751,-0.04280240554,-0.04383052249,-0.04466267817,-0.04536047498
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","HKG",-0.03342237726,-0.03489718503,-0.0365991082,-0.03829157086,-0.03971891812,-0.04086611702
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","HUN",-0.01156772044,-0.01164610266,-0.01181740825,-0.01207963945,-0.01218576842,-0.01202945837
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","IND",-0.04332851076,-0.0449206036,-0.04658095976,-0.04818843449,-0.04944348805,-0.05030062797
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","IDN",-0.03047412742,-0.03081437651,-0.03123283433,-0.03164145175,-0.03187664371,-0.03185002725
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","IRL",-0.01569786122,-0.01616559625,-0.01665057186,-0.01705606506,-0.01733786429,-0.01750295255
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","ITA",-0.02914406149,-0.02994563943,-0.03070509961,-0.03138457515,-0.03183566055,-0.03207956892
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","JPN",-0.02332595494,-0.02414293019,-0.02504700956,-0.02594093833,-0.02669086934,-0.0272344061
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)",NA,-0.02985703402,-0.03107415961,-0.03231186466,-0.03353688694,-0.03463424742,-0.03558781773
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","LVA",-0.01626941904,-0.0165419503,-0.01676062268,-0.0169224165,-0.01697502048,-0.01686279421
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","LTU",-0.01989323935,-0.0200318944,-0.02006277308,-0.02006992133,-0.01999525588,-0.01975634331
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","MYS",-0.03323867736,-0.03433188357,-0.03553963079,-0.03667613825,-0.03754395224,-0.0381312996
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","MEX",-0.0286920265,-0.02928727299,-0.02997423453,-0.03072838521,-0.0313245819,-0.03167335199
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)",NA,-0.05533157758,-0.05794096585,-0.06061933241,-0.06338971789,-0.06593966812,-0.06809004083
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","NLD",-0.01553171235,-0.01594761251,-0.01633949315,-0.01661879976,-0.01670712913,-0.01660570651
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","NZL",-0.00860097985,-0.00865666756,-0.0086900625,-0.00862442936,-0.00838409757,-0.00797613225
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","NOR",-0.01516763708,-0.0154228825,-0.01573327289,-0.01594721171,-0.01604728289,-0.01600689922
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","POL",-0.01248283968,-0.01284295308,-0.01330510232,-0.0138279991,-0.01425443824,-0.01449302071
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","PRT",-0.02973478928,-0.03096445598,-0.03219755088,-0.03340153733,-0.03449456671,-0.03540246757
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","ROU",-0.02722421399,-0.02872160435,-0.03032053485,-0.03209697558,-0.03378832394,-0.03538392077
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","RUS",-0.0428270456,-0.04543424562,-0.04799322864,-0.05055643921,-0.05303505603,-0.05533155964
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","SGP",-0.03094261357,-0.03233349257,-0.03383268445,-0.03534358088,-0.03666808473,-0.03776724723
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","SVK",-0.01645270824,-0.01631243961,-0.01618533934,-0.01613991086,-0.01603545965,-0.01580653458
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","SVN",-0.01351060612,-0.01361272857,-0.013702429,-0.01382217142,-0.01386943057,-0.01378382967
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","ZAF",-0.03013242336,-0.03137545568,-0.03258618307,-0.03369960257,-0.03463904663,-0.03546662085
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","KOR",-0.01228294307,-0.01242690179,-0.01267760925,-0.01291452339,-0.01302225768,-0.0129645215
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","ESP",-0.03061017193,-0.03187675623,-0.0329701582,-0.03394908718,-0.03472297505,-0.03529685488
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","SWE",-0.01776244628,-0.01830245579,-0.01887837807,-0.0194071997,-0.0197988165,-0.02001035162
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","CHE",-0.00783793988,-0.0077017408,-0.00753075885,-0.00728805199,-0.00691545506,-0.00643492835
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","TWN",-0.02048106163,-0.02090634122,-0.0215368872,-0.02204381441,-0.02228971185,-0.02232531208
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","TUR",-0.02366166895,-0.0245411933,-0.02540101224,-0.02634076591,-0.02714336195,-0.02780479916
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","GBR",-0.01495761039,-0.01534451597,-0.01576246357,-0.01609553652,-0.01627099852,-0.01629507091
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","USA",-0.03653584094,-0.03758804395,-0.03863849948,-0.03972375999,-0.0407259781,-0.0414974423
"MESSAGEix-GLOBIOM 1.1-M-R12","Nationally Determined Contributions (NDCs)","VNM",-0.03898427071,-0.04067383329,-0.04244698569,-0.04409960061,-0.04555555842,-0.04690400743
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050",NA,-0.1602346655,-0.1637687887,-0.1668549753,-0.169672687,-0.1721657572,-0.1743896441
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","ARG",-0.01098376087,-0.01196596872,-0.01287162263,-0.01382465733,-0.01454497811,-0.01489642394
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050",NA,-0.00838708796,-0.00864855559,-0.00905218509,-0.00939397441,-0.00950695666,-0.0094228968
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","AUS",-0.02039231858,-0.02112060678,-0.02220770816,-0.02335961443,-0.02445483536,-0.0254805947
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","AUT",-0.04451075759,-0.04316720367,-0.04203655054,-0.04118182261,-0.04051973342,-0.03996282806
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","BEL",0.0253992056,0.0267103297,0.02785813594,0.0289176817,0.02996586584,0.03102546809
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","BRA",-0.06342874924,-0.06508412995,-0.06674623048,-0.06821100428,-0.06929007903,-0.07006042038
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","BGR",-0.01129063511,-0.01122476382,-0.01053569438,-0.00979400274,-0.00904773669,-0.00829477217
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","CAN",0.0108271968,0.01148590482,0.01191373305,0.01207776012,0.01199566706,0.01165348078
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","CHL",0.04336964247,0.04368110475,0.04380577629,0.04381779642,0.04382744551,0.0439193042
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","CHN",-0.03237063258,-0.0334795704,-0.03464249729,-0.03564902063,-0.03638854053,-0.03687515805
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","HRV",-0.02970164978,-0.02815359673,-0.02573399134,-0.02216367563,-0.01776997612,-0.0128014294
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","CZE",0.01618512162,0.01628816378,0.01623514671,0.01602191063,0.01572159629,0.0153502972
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","DNK",-0.01838598297,-0.01918193299,-0.02001636875,-0.02070470495,-0.02115398674,-0.0214086799
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050",NA,0.0244091031,0.02668102997,0.02823585307,0.02911750908,0.02949043877,0.02944201821
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","EGY",-0.05242844363,-0.05358920703,-0.05468183263,-0.05557886516,-0.05620994475,-0.05674267181
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","EST",-0.02062494181,-0.02055605503,-0.02100558655,-0.02165333483,-0.02246159193,-0.02355625114
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","FIN",-0.01006959112,-0.01001681876,-0.01017368558,-0.01040966535,-0.01062268159,-0.01081351218
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","FRA",-0.00936504869,-0.00974901436,-0.01022394519,-0.01079923086,-0.01137524698,-0.01187132919
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","DEU",0.00457399038,0.0040205832,0.00327053822,0.00224921977,0.00101780097,-0.00034757371
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","GRC",-0.00660110884,-0.00112603128,0.0040228026,0.00858306722,0.01253229496,0.0158056106
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","HKG",-0.01893559763,-0.02194649439,-0.02498750429,-0.02798002421,-0.03076606563,-0.03318002694
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","HUN",0.03739386938,0.03674342528,0.0359397795,0.03518987902,0.0345991134,0.03416111857
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","IND",-0.0345296492,-0.03468596574,-0.03519898405,-0.03578951567,-0.03599629622,-0.03579513279
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","IDN",0.01674342749,0.01703620778,0.0170037931,0.01684057084,0.01692591783,0.01734102558
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","IRL",-0.03586099477,-0.03533966874,-0.03475115083,-0.03420335312,-0.03378059686,-0.03353064749
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","ITA",0.0030523035,0.00408021145,0.00487588639,0.00542134154,0.00586238661,0.00630810481
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","JPN",0.0104853487,0.01190679952,0.01317751159,0.01438808474,0.01567831543,0.01713532175
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050",NA,-0.03862994694,-0.03992347602,-0.0412362494,-0.04255041393,-0.04372084119,-0.0447311132
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","LVA",-0.00880189734,-0.00885851458,-0.00858062812,-0.00826878495,-0.00791739129,-0.0075781839
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","LTU",-0.02021901146,-0.01992044863,-0.01844716461,-0.01682484716,-0.0152998719,-0.01396319011
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","MYS",-0.01613188736,-0.01489184433,-0.013649064,-0.01246749524,-0.01130414578,-0.01024085838
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","MEX",-0.03489035367,-0.03361874909,-0.03231327003,-0.03090590648,-0.0293236838,-0.02760631896
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050",NA,-0.1109637833,-0.1143118251,-0.1174473435,-0.1201595965,-0.1224889164,-0.1246583237
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","NLD",0.01588240691,0.01595832456,0.01579142971,0.01551421185,0.0152355627,0.01499825791
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","NZL",0.01397577066,0.01459574244,0.01508266223,0.01548553318,0.01587722742,0.01635599449
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","NOR",-0.02135472527,-0.02131121283,-0.02123494025,-0.02126128804,-0.02112220571,-0.0207895813
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","POL",0.01454844527,0.01450866421,0.01418362633,0.01372017604,0.01329168644,0.01292278529
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","PRT",0.00144047017,0.00245256701,0.00306300018,0.00317772809,0.00308883232,0.00309734586
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","ROU",-0.04292433697,-0.04457371713,-0.0458168133,-0.04673912865,-0.04741813021,-0.04790599966
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","RUS",-0.1419178392,-0.1459314551,-0.1495764934,-0.1530586411,-0.156380622,-0.1596074088
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","SGP",-0.02386606631,-0.03028103617,-0.03666388984,-0.04254480256,-0.0476398518,-0.05202374263
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","SVK",-0.01512185092,-0.01560322819,-0.01567408736,-0.01540101959,-0.01490327578,-0.01424741544
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","SVN",-0.00109000036,-0.00073625116,-0.00032793465,-0.00010129398,6.678412e-05,0.00029120489
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","ZAF",0.01769802798,0.01636427239,0.01539666905,0.01481256729,0.01468951492,0.0152319601
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","KOR",0.02395891578,0.02382399475,0.02342989325,0.02291627983,0.02238856953,0.02191073029
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","ESP",-0.03334161339,-0.03351884755,-0.033934034,-0.03465086161,-0.03528361174,-0.03554309516
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","SWE",-0.02620977261,-0.02618293719,-0.02608586609,-0.02596359995,-0.02577983447,-0.02555360902
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","CHE",0.05225596271,0.05437124167,0.05597179664,0.05699948929,0.05762062608,0.05796323655
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","TWN",0.02737466582,0.02791466964,0.02829891459,0.02838098548,0.02835261652,0.02837781179
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","TUR",-0.02632596767,-0.02725194111,-0.02823023439,-0.02909203466,-0.02964476065,-0.02985160921
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","GBR",0.00396339984,0.00534254033,0.00640517179,0.00724239725,0.0079918169,0.00870850158
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","USA",-0.04686057582,-0.04423975189,-0.04159233706,-0.03896743032,-0.03635548655,-0.0337663108
"MESSAGEix-GLOBIOM 1.1-M-R12","Net Zero 2050","VNM",-0.05243855195,-0.0522160018,-0.05205674929,-0.05181865166,-0.05144940866,-0.0510119904
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2",NA,-0.09772957543,-0.1035668018,-0.1090279647,-0.1140326705,-0.1184759772,-0.1224224628
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","ARG",-0.01900102515,-0.01956484699,-0.01987908596,-0.02010123465,-0.01994461483,-0.0193323864
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2",NA,-0.02536249943,-0.02580785588,-0.02631786713,-0.02670628627,-0.02684462469,-0.02661604584
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","AUS",-0.0289674595,-0.02964140243,-0.03020029147,-0.03062694886,-0.03087584741,-0.03096190295
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","AUT",-0.01855398568,-0.01832940247,-0.01802647695,-0.01780383476,-0.01764256957,-0.01741396355
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","BEL",-0.00247430045,-0.00223026715,-0.00193432851,-0.00155076275,-0.00111269322,-0.00051947945
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","BRA",-0.04323516867,-0.04518216549,-0.04711632905,-0.04871566494,-0.04975899603,-0.05041458053
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","BGR",-0.01341182882,-0.01311619571,-0.0127445752,-0.01242351394,-0.01208257346,-0.01163084557
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","CAN",-0.01806361526,-0.01881652769,-0.01949121632,-0.02008622468,-0.02063378753,-0.02104069661
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","CHL",0.00844452956,0.00945213595,0.01062574302,0.0119719899,0.01356777484,0.01545199187
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","CHN",-0.0280734424,-0.02822802227,-0.02829162026,-0.02822525277,-0.02803087681,-0.02778597047
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","HRV",-0.01514373235,-0.01422349495,-0.0131842597,-0.01222141622,-0.01125261078,-0.01007221109
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","CZE",-0.0022387818,-0.00191085761,-0.00146617059,-0.00100868664,-0.00053696775,4.155842e-05
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","DNK",-0.0106236871,-0.01079045616,-0.01088505713,-0.01080099273,-0.01061260051,-0.01026847842
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2",NA,-0.00930473683,-0.00871470128,-0.00805719425,-0.0073797782,-0.00665998583,-0.00580235383
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","EGY",-0.04397117907,-0.04561158893,-0.04722677408,-0.04875461122,-0.04999353994,-0.05091653455
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","EST",-0.01632407469,-0.01654009548,-0.01690682617,-0.01748806576,-0.0184408014,-0.01976217063
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","FIN",-0.01034040955,-0.01030470565,-0.01020513628,-0.00999020352,-0.00972194957,-0.00926038456
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","FRA",-0.01388293047,-0.01422073396,-0.01453736618,-0.01485420657,-0.0151545101,-0.01532098476
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","DEU",-0.01232173668,-0.01263288513,-0.01292132345,-0.01323421336,-0.01359504113,-0.01388324258
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","GRC",-0.02527993963,-0.02473257257,-0.02409938807,-0.02358662069,-0.023103657,-0.02243634664
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","HKG",-0.02973437774,-0.03118321298,-0.03256354221,-0.03393484827,-0.03536060562,-0.03644193032
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","HUN",0.0023851676,0.00288468424,0.0035941724,0.0043489575,0.00518252526,0.00623815546
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","IND",-0.03715245607,-0.03791988185,-0.0388144627,-0.03949306954,-0.03963515657,-0.03918203341
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","IDN",-0.01383503579,-0.01329419993,-0.01284039033,-0.01228693915,-0.01141779073,-0.010075054
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","IRL",-0.00932181037,-0.00960675241,-0.00993472156,-0.01019977153,-0.0103805164,-0.01048507787
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","ITA",-0.01388079543,-0.01364574067,-0.01349094082,-0.0135355556,-0.0135626862,-0.01332035792
