"Model","Scenario","Region","Variable","Unit","X1990","X1995","X2000","X2005","X2007","X2008","X2010","X2011","X2012","X2013","X2014","X2015","X2018","X2020","X2021","X2022","X2023","X2024","X2025","X2030","X2035","X2040","X2045","X2050","X2055","X2060","X2065","X2070","X2075","X2080","X2085","X2090","X2095","X2100","X2110","X2130","X2150","Category","Policy_category"
"AIM/CGE 2.2","EN_INDCi2030_1800","CHN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14563.1105,NA,NA,NA,NA,21267.6935,NA,31208.4773,NA,NA,NA,NA,41149.8827,50530.2826,56625.3198,64227.5217,70932.3625,76112.8755,79790.3423,82608.1928,84409.7138,85657.5164,86593.6778,87550.0011,87963.8554,88356.2273,88529.9386,88616.0559,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800","EU","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,15241.213,NA,NA,NA,NA,16498.9188,NA,18299.7487,NA,NA,NA,NA,20009.1055,21751.0323,23751.627,25849.261,27998.5794,30169.5903,32419.881,34831.3294,37332.8341,39910.6512,42475.7623,45109.4696,47744.0027,50434.2718,53172.7778,55936.5074,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800","IND","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4980.3626,NA,NA,NA,NA,6837.0405,NA,9526.5034,NA,NA,NA,NA,12880.5197,16745.7338,20294.9212,25074.3348,30375.8038,36177.3444,42395.9013,48965.2444,55730.2275,62687.4617,69677.4888,76983.0591,84162.3886,91957.8496,99933.8399,107722,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800","JPN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4545.5679,NA,NA,NA,NA,4781.2649,NA,5012.2513,NA,NA,NA,NA,5259.0855,5485.3417,5683.8421,5833.4532,5993.3002,6147.3107,6315.9665,6495.0558,6656.8102,6820.5417,6978.0223,7141.524,7302.8771,7471.4879,7644.1758,7816.1882,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800","RUS","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4480.2396,NA,NA,NA,NA,4933.9156,NA,6011.3737,NA,NA,NA,NA,7213.0968,8461.2845,9121.1123,10252.65,11214.8844,12009.4468,12737.2671,13496.1981,14257.2251,15155.2432,16037.1687,16970.9235,17869.7376,18861.6344,19900.3828,20909.7395,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800","USA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14188.0371,NA,NA,NA,NA,15815.7262,NA,18261.6556,NA,NA,NA,NA,20377.5157,22273.2684,24184.5328,25929.9615,27584.8564,29094.5184,30602.1581,32170.2537,33755.5784,35277.7332,36737.2529,38260.531,39725.7769,41144.4333,42518.044,43838.2049,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800f","BRA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,3631.6977,NA,NA,NA,NA,3841.5749,NA,4681.5666,NA,NA,NA,NA,5467.3702,6161.75,6959.4368,7733.5682,8508.5609,9267.8244,10038.4156,10811.1189,11533.9631,12265.2455,13028.5957,13796.3971,14552.0374,15308.569,16078.6984,16862.2917,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800f","CHN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14563.1105,NA,NA,NA,NA,21267.6935,NA,31208.4773,NA,NA,NA,NA,41149.8827,50530.2826,56625.3198,64227.5217,70932.3625,76112.8755,79790.3423,82608.1928,84409.7138,85657.5164,86593.6778,87550.0011,87963.8554,88356.2273,88529.9386,88616.0559,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800f","EU","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,15241.213,NA,NA,NA,NA,16498.9188,NA,18299.7487,NA,NA,NA,NA,20009.1055,21751.0323,23751.627,25849.261,27998.5794,30169.5903,32419.881,34831.3294,37332.8341,39910.6512,42475.7623,45109.4696,47744.0027,50434.2718,53172.7778,55936.5074,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800f","IND","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4980.3626,NA,NA,NA,NA,6837.0405,NA,9526.5034,NA,NA,NA,NA,12880.5197,16745.7338,20294.9212,25074.3348,30375.8038,36177.3444,42395.9013,48965.2444,55730.2275,62687.4617,69677.4888,76983.0591,84162.3886,91957.8496,99933.8399,107722,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800f","JPN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4545.5679,NA,NA,NA,NA,4781.2649,NA,5012.2513,NA,NA,NA,NA,5259.0855,5485.3417,5683.8421,5833.4532,5993.3002,6147.3107,6315.9665,6495.0558,6656.8102,6820.5417,6978.0223,7141.524,7302.8771,7471.4879,7644.1758,7816.1882,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800f","RUS","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4480.2396,NA,NA,NA,NA,4933.9156,NA,6011.3737,NA,NA,NA,NA,7213.0968,8461.2845,9121.1123,10252.65,11214.8844,12009.4468,12737.2671,13496.1981,14257.2251,15155.2432,16037.1687,16970.9235,17869.7376,18861.6344,19900.3828,20909.7395,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_1800f","USA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14188.0371,NA,NA,NA,NA,15815.7262,NA,18261.6556,NA,NA,NA,NA,20377.5157,22273.2684,24184.5328,25929.9615,27584.8564,29094.5184,30602.1581,32170.2537,33755.5784,35277.7332,36737.2529,38260.531,39725.7769,41144.4333,42518.044,43838.2049,NA,NA,NA,"C5","P3b"
"AIM/CGE 2.2","EN_INDCi2030_800f","BRA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,3631.6977,NA,NA,NA,NA,3841.5749,NA,4681.5666,NA,NA,NA,NA,5467.3702,6161.75,6959.4368,7593.9712,8330.9261,9099.2896,9877.8096,10646.9861,11382.006,12141.0216,12937.6696,13725.4582,14501.6859,15269.3856,16046.2764,16835.4152,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_800f","CHN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14563.1105,NA,NA,NA,NA,21267.6935,NA,31208.4773,NA,NA,NA,NA,41149.8827,50530.2826,56625.3198,60788.2747,67427.2051,73372.7489,77736.1297,80991.6649,83638.7834,85526.849,86735.1599,87733.2495,88202.4234,88605.3334,88763.6022,88825.636,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_800f","EU","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,15241.213,NA,NA,NA,NA,16498.9188,NA,18299.7487,NA,NA,NA,NA,20009.1055,21751.0323,23751.627,25584.386,27635.0527,29825.3039,32098.0446,34492.1237,37023.2226,39660.5082,42322.2666,44995.0374,47669.2826,50374.92,53121.2349,55889.9861,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_800f","IND","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4980.3626,NA,NA,NA,NA,6837.0405,NA,9526.5034,NA,NA,NA,NA,12880.5197,16745.7338,20294.9212,23854.756,28635.5767,34414.1095,40542.8382,46479.437,53059.6104,60172.4568,67707.434,75410.3874,83102.8499,91150.6395,99199.555,107050,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_800f","JPN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4545.5679,NA,NA,NA,NA,4781.2649,NA,5012.2513,NA,NA,NA,NA,5259.0855,5485.3417,5683.8421,5772.8336,5918.0576,6079.9082,6257.7541,6439.4933,6616.853,6802.0345,6978.2797,7148.6481,7318.4459,7491.5469,7665.789,7838.6142,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_800f","RUS","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4480.2396,NA,NA,NA,NA,4933.9156,NA,6011.3737,NA,NA,NA,NA,7213.0968,8461.2845,9121.1123,9378.1767,10120.4069,11010.4099,11822.5374,12525.503,13452.0217,14552.6198,15639.1023,16667.39,17658.7298,18678.6179,19725.6062,20744.7052,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_800f","USA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14188.0371,NA,NA,NA,NA,15815.7262,NA,18261.6556,NA,NA,NA,NA,20377.5157,22273.2684,24184.5328,25630.3446,27212.2333,28757.095,30295.9696,31858.9162,33500.4953,35122.9365,36670.6605,38240.7957,39729.4256,41152.9618,42524.0662,43844.2354,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_900f","BRA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,3631.6977,NA,NA,NA,NA,3841.5749,NA,4681.5666,NA,NA,NA,NA,5467.3702,6161.75,6959.4368,7594.1944,8355.6605,9152.0771,9908.2322,10664.1011,11399.5137,12141.3978,12936.939,13725.153,14502.0416,15270.8297,16048.1713,16837.5089,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_900f","CHN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14563.1105,NA,NA,NA,NA,21267.6935,NA,31208.4773,NA,NA,NA,NA,41149.8827,50530.2826,56625.3198,60793.2666,67867.9938,74198.0396,78099.6154,81172.1437,83717.361,85554.6435,86756.3241,87754.5141,88222.5855,88623.5497,88780.5229,88841.8819,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_900f","EU","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,15241.213,NA,NA,NA,NA,16498.9188,NA,18299.7487,NA,NA,NA,NA,20009.1055,21751.0323,23751.627,25584.8569,27691.779,29944.2575,32159.0915,34523.6254,37063.9537,39666.1125,42318.3654,44993.9826,47670.1349,50377.9178,53125.5591,55895.2194,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_900f","IND","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4980.3626,NA,NA,NA,NA,6837.0405,NA,9526.5034,NA,NA,NA,NA,12880.5197,16745.7338,20294.9212,23856.9268,28904.3476,34995.8806,40947.5688,46890.2705,53265.0129,60250.2401,67723.1991,75431.9754,83124.511,91184.5609,99232.0836,107075,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_900f","JPN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4545.5679,NA,NA,NA,NA,4781.2649,NA,5012.2513,NA,NA,NA,NA,5259.0855,5485.3417,5683.8421,5772.928,5929.4638,6104.6575,6270.0993,6446.0127,6620.4448,6801.3667,6977.7428,7148.1409,7317.8692,7490.9767,7665.224,7838.0552,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_900f","RUS","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4480.2396,NA,NA,NA,NA,4933.9156,NA,6011.3737,NA,NA,NA,NA,7213.0968,8461.2845,9121.1123,9379.6804,10281.7929,11314.7113,11960.2804,12605.9699,13519.2018,14555.9802,15631.0203,16662.6459,17656.4121,18677.9849,19725.419,20745.1343,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2030_900f","USA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14188.0371,NA,NA,NA,NA,15815.7262,NA,18261.6556,NA,NA,NA,NA,20377.5157,22273.2684,24184.5328,25630.8647,27266.9972,28865.7329,30347.3835,31874.4394,33515.3034,35112.3148,36663.8633,38235.0213,39724.0863,41150.2824,42522.3849,43843.0978,NA,NA,NA,"C3","P3b"
"AIM/CGE 2.2","EN_INDCi2100","BRA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,3631.6977,NA,NA,NA,NA,3841.5749,NA,4681.5666,NA,NA,NA,NA,5467.3702,6161.75,6938.4448,7767.5621,8555.2262,9282.282,9988.8207,10737.9047,11517.5476,12269.2804,13040.4205,13806.1079,14567.1921,15325.4039,16100.6656,16888.8698,NA,NA,NA,"C6","P1c"
"AIM/CGE 2.2","EN_INDCi2100","CHN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14563.1105,NA,NA,NA,NA,21267.6935,NA,31208.4773,NA,NA,NA,NA,41149.8827,50530.2826,57952.0051,64873.6662,71428.0863,76588.0204,80248.8453,83203.1743,85470.0044,86860.1778,87405.6056,87769.0639,88045.6983,88392.0233,88545.6676,88562.9082,NA,NA,NA,"C6","P1c"
"AIM/CGE 2.2","EN_INDCi2100","EU","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,15241.213,NA,NA,NA,NA,16498.9188,NA,18299.7487,NA,NA,NA,NA,20009.1055,21751.0323,23636.5523,25692.9136,27820.6617,29970.2779,32201.162,34619.8407,37177.0089,39805.8406,42429.2049,45077.9505,47735.6483,50427.7927,53160.4785,55912.8068,NA,NA,NA,"C6","P1c"
"AIM/CGE 2.2","EN_INDCi2100","IND","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4980.3626,NA,NA,NA,NA,6837.0405,NA,9526.5034,NA,NA,NA,NA,12880.5197,16745.7338,21121.7268,26111.4565,31702.8977,37817.8864,44242.1124,50949.5942,57890.4491,64983.3264,72377.057,79919.8859,87461.1821,95296.8838,103159,110793,NA,NA,NA,"C6","P1c"
"AIM/CGE 2.2","EN_INDCi2100","JPN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4545.5679,NA,NA,NA,NA,4781.2649,NA,5012.2513,NA,NA,NA,NA,5259.0855,5485.3417,5661.8024,5806.0317,5965.3435,6111.3911,6273.4289,6457.7706,6632.5398,6805.5922,6972.1552,7136.4248,7303.1264,7474.8243,7649.597,7823.5165,NA,NA,NA,"C6","P1c"
"AIM/CGE 2.2","EN_INDCi2100","RUS","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4480.2396,NA,NA,NA,NA,4933.9156,NA,6011.3737,NA,NA,NA,NA,7213.0968,8461.2845,9677.8413,10823.2306,11805.3766,12622.2369,13402.8825,14369.0327,15452.6085,16552.7432,17457.7481,18301.0273,19158.5296,20090.8028,21056.2285,21991.9081,NA,NA,NA,"C6","P1c"
"AIM/CGE 2.2","EN_INDCi2100","USA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14188.0371,NA,NA,NA,NA,15815.7262,NA,18261.6556,NA,NA,NA,NA,20377.5157,22273.2684,24033.341,25741.3362,27389.9732,28886.4535,30386.5054,31956.9853,33611.449,35197.228,36710.9662,38253.9304,39723.5629,41138.0057,42505.1924,43821.1273,NA,NA,NA,"C6","P1c"
"AIM/CGE 2.2","EN_NPi2020_1000","BRA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,3631.6977,NA,NA,NA,NA,3841.5749,NA,4681.5666,NA,NA,NA,NA,5404.7663,6134.3505,6907.0825,7690.8516,8460.9652,9197.5209,9918.5719,10677.8358,11429.1772,12184.2548,12980.6467,13762.0212,14530.5185,15297.6478,16075.0167,16864.6252,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000","CHN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14563.1105,NA,NA,NA,NA,21267.6935,NA,31208.4773,NA,NA,NA,NA,38518.6067,46515.4051,55093.2672,62969.5371,69885.7805,75019.5324,78213.3257,81178.2357,83791.9227,85566.5722,86684.8286,87606.1729,88057.0128,88451.7118,88608.5962,88658.8836,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000","EU","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,15241.213,NA,NA,NA,NA,16498.9188,NA,18299.7487,NA,NA,NA,NA,19954.0327,21688.379,23665.0095,25772.208,27903.3124,30020.4831,32150.4716,34522.5442,37091.5849,39739.3063,42391.532,45055.9144,47721.1931,50421.6226,53164.8799,55922.7171,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000","IND","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4980.3626,NA,NA,NA,NA,6837.0405,NA,9526.5034,NA,NA,NA,NA,12129.2689,15383.856,19653.9598,24490.6424,29687.722,35191.7636,40750.9521,46822.1018,53393.4003,60505.7411,68077.944,75811.5291,83528.5469,91610.1049,99684.0711,107479,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000","JPN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4545.5679,NA,NA,NA,NA,4781.2649,NA,5012.2513,NA,NA,NA,NA,5240.9264,5464.3071,5661.2162,5814.5512,5971.9499,6115.8032,6261.8844,6437.9535,6619.7546,6800.8193,6975.4956,7144.0049,7311.8825,7483.6812,7657.0177,7827.5093,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000","RUS","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4480.2396,NA,NA,NA,NA,4933.9156,NA,6011.3737,NA,NA,NA,NA,6555.6253,7471.4765,8759.5895,9897.3016,10744.015,11260.2143,11712.5345,12577.9916,13636.561,14736.3398,15797.4152,16806.3147,17783.9034,18790.0676,19824.7959,20839.5942,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000","USA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14188.0371,NA,NA,NA,NA,15815.7262,NA,18261.6556,NA,NA,NA,NA,20296.6725,22197.0385,24084.6193,25843.9446,27486.5703,28940.2572,30334.0747,31872.4399,33530.6705,35144.8375,36696.4546,38266.7614,39752.1413,41174.7922,42545.104,43857.1161,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000f","BRA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,3631.6977,NA,NA,NA,NA,3841.5749,NA,4681.5666,NA,NA,NA,NA,5420.1696,6172.5843,6940.1868,7713.4387,8482.4072,9227.0919,9966.548,10715.0295,11449.4918,12200.7825,12968.6948,13739.3996,14493.7403,15244.7229,16022.234,16814.8347,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000f","CHN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14563.1105,NA,NA,NA,NA,21267.6935,NA,31208.4773,NA,NA,NA,NA,38873.9318,47489.9487,55945.6744,63538.1729,70409.1444,75451.1043,78811.2675,81510.4456,83712.7692,85428.6723,86518.2614,87615.672,87960.5209,88271.3404,88508.4069,88685.8733,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000f","EU","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,15241.213,NA,NA,NA,NA,16498.9188,NA,18299.7487,NA,NA,NA,NA,19976.4852,21754.8795,23722.1415,25814.8515,27948.3244,30087.1017,32272.8404,34627.7138,37137.7304,39770.0883,42384.7281,44998.1548,47600.1822,50255.9432,53008.1246,55795.804,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000f","IND","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4980.3626,NA,NA,NA,NA,6837.0405,NA,9526.5034,NA,NA,NA,NA,12218.0499,15650.5133,19913.6111,24685.6314,29913.622,35524.9613,41444.6935,47645.3092,54135.0076,61014.895,68091.1145,75534.4448,82889.5144,90601.8851,98657.0553,106579,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000f","JPN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4545.5679,NA,NA,NA,NA,4781.2649,NA,5012.2513,NA,NA,NA,NA,5247.3302,5481.3443,5675.5655,5824.4827,5981.5304,6129.2149,6283.4059,6452.3498,6621.9789,6801.21,6968.1715,7135.3163,7293.9991,7458.0377,7637.7663,7819.8174,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000f","RUS","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4480.2396,NA,NA,NA,NA,4933.9156,NA,6011.3737,NA,NA,NA,NA,6639.3931,7682.861,8953.7441,10053.3282,10908.1876,11483.7284,12036.086,12818.5454,13756.2665,14821.7529,15798.4698,16732.9854,17616.4978,18563.9822,19618.2349,20662.257,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1000f","USA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14188.0371,NA,NA,NA,NA,15815.7262,NA,18261.6556,NA,NA,NA,NA,20323.5296,22274.9313,24147.6614,25888.4709,27530.073,29006.669,30444.0542,31951.5602,33556.8782,35140.2503,36664.9901,38207.0917,39678.3616,41090.3509,42473.155,43801.1812,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200","BRA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,3631.6977,NA,NA,NA,NA,3841.5749,NA,4681.5666,NA,NA,NA,NA,5417.8347,6167.5369,6937.364,7710.3003,8479.9206,9222.3954,9962.7955,10706.4945,11446.1226,12198.182,12978.0221,13761.2661,14530.6116,15294.7108,16072.2449,16862.6927,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200","CHN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14563.1105,NA,NA,NA,NA,21267.6935,NA,31208.4773,NA,NA,NA,NA,38820.3293,47359.7599,55877.3045,63461.7329,70351.3715,75418.4195,78807.8152,81414.7241,83752.5048,85454.4648,86551.4372,87549.2668,88015.7263,88419.8253,88573.0883,88636.2087,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200","EU","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,15241.213,NA,NA,NA,NA,16498.9188,NA,18299.7487,NA,NA,NA,NA,19973.1048,21746.5202,23717.5101,25809.4678,27943.8053,30078.0559,32263.9155,34605.2895,37131.6396,39762.686,42392.7772,45063.809,47729.982,50429.5221,53167.5432,55927.4387,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200","IND","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4980.3626,NA,NA,NA,NA,6837.0405,NA,9526.5034,NA,NA,NA,NA,12204.5191,15616.7966,19892.7007,24659.8915,29890.06,35482.6508,41394.3937,47509.6685,54049.9788,60901.1926,68155.9193,75893.7981,83601.155,91666.4931,99714.7117,107520,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200","JPN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4545.5679,NA,NA,NA,NA,4781.2649,NA,5012.2513,NA,NA,NA,NA,5246.3545,5479.0113,5674.1786,5823.0357,5980.3834,6127.0944,6281.8592,6448.5397,6621.671,6800.4945,6971.3482,7139.8226,7307.746,7479.5444,7651.8729,7822.533,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200","RUS","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4480.2396,NA,NA,NA,NA,4933.9156,NA,6011.3737,NA,NA,NA,NA,6626.6575,7654.5863,8934.861,10030.8803,10889.6783,11451.3469,12010.2333,12767.8985,13741.5396,14803.9115,15821.7717,16831.0937,17807.173,18814.2392,19852.0656,20866.2452,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200","USA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14188.0371,NA,NA,NA,NA,15815.7262,NA,18261.6556,NA,NA,NA,NA,20319.485,22264.884,24142.1132,25882.1602,27525.0441,28996.6317,30435.6863,31933.7624,33553.1194,35141.5818,36684.7531,38258.1553,39747.8895,41170.1273,42537.9764,43852.2055,NA,NA,NA,"C3","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200f","BRA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,3631.6977,NA,NA,NA,NA,3841.5749,NA,4681.5666,NA,NA,NA,NA,5430.7059,6196.1831,6954.9039,7723.9948,8491.1075,9242.8496,9990.8717,10747.3222,11473.4677,12218.4495,12994.7793,13750.8404,14511.3234,15263.6617,16041.3595,16834.0022,NA,NA,NA,"C4","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200f","CHN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14563.1105,NA,NA,NA,NA,21267.6935,NA,31208.4773,NA,NA,NA,NA,39116.4935,48105.7625,56321.5065,63820.9857,70626.9013,75757.9269,79186.4936,81912.9027,83941.9118,85504.5146,86525.7259,87500.1392,88104.5715,88494.8927,88735.7904,88897.4117,NA,NA,NA,"C4","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200f","EU","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,15241.213,NA,NA,NA,NA,16498.9188,NA,18299.7487,NA,NA,NA,NA,19991.6283,21792.3475,23745.6478,25832.3914,27963.9273,30117.6838,32321.9336,34702.0308,37201.5407,39807.7814,42410.1235,45047.1174,47674.512,50351.1134,53102.5828,55880.9279,NA,NA,NA,"C4","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200f","IND","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4980.3626,NA,NA,NA,NA,6837.0405,NA,9526.5034,NA,NA,NA,NA,12279.259,15814.6539,20034.1387,24781.1495,30002.4527,35675.0238,41688.8052,48107.4857,54640.9922,61551.2096,68516.0816,75782.8634,83244.9866,91098.2051,99115.498,106938,NA,NA,NA,"C4","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200f","JPN","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4545.5679,NA,NA,NA,NA,4781.2649,NA,5012.2513,NA,NA,NA,NA,5251.7131,5492.171,5682.1324,5829.1017,5985.4858,6136.4567,6295.0086,6466.5581,6631.3201,6805.58,6971.7667,7133.8219,7302.64,7473.8603,7653.0069,7826.9951,NA,NA,NA,"C4","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200f","RUS","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,4480.2396,NA,NA,NA,NA,4933.9156,NA,6011.3737,NA,NA,NA,NA,6696.8833,7817.4481,9050.1856,10127.1944,10972.9349,11600.0067,12188.7717,13009.9469,13890.3414,14906.6195,15870.1479,16805.1771,17720.6785,18685.9911,19743.9112,20786.9882,NA,NA,NA,"C4","P2a"
"AIM/CGE 2.2","EN_NPi2020_1200f","USA","GDP|PPP","billion US$2010/yr",NA,NA,NA,NA,NA,NA,14188.0371,NA,NA,NA,NA,15815.7262,NA,18261.6556,NA,NA,NA,NA,20341.4936,22320.485,24175.4591,25909.1331,27547.0407,29039.9139,30497.3794,32027.1085,33608.7737,35172.2723,36682.3138,38229.0736,39693.779,41106.9096,42487.8439,43813.4781,NA,NA,NA,"C4","P2a"
